type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-10-21 18:05:00,51.50042012,0.22073903,13.40,45.996,,27.580,283,15,41,,
T,2025-10-21 18:05:01,51.50050211,0.22030525,12.02,47.328,,28.750,284,16,41,,
T,2025-10-21 18:05:02,51.50055824,0.21990088,11.53,48.260,,28.590,283,18,41,,
T,2025-10-21 18:05:03,51.50063012,0.21949736,11.55,47.261,,28.390,285,17,41,,
T,2025-10-21 18:05:04,51.50069613,0.21908991,11.22,47.727,,28.910,286,18,41,,
T,2025-10-21 18:05:05,51.50076921,0.21867678,11.03,47.333,,28.650,286,18,41,,
T,2025-10-21 18:05:06,51.50085875,0.21827875,11.00,46.527,,28.560,288,18,41,,
T,2025-10-21 18:05:07,51.50096201,0.21787777,11.49,46.209,,29.000,289,17,41,,
T,2025-10-21 18:05:08,51.50102926,0.21753030,11.62,46.608,,27.730,289,17,41,,
T,2025-10-21 18:05:09,51.50110195,0.21716958,11.66,47.067,,27.450,290,16,41,,
T,2025-10-21 18:05:10,51.50121501,0.21672566,11.10,46.179,,28.500,291,17,41,,
T,2025-10-21 18:05:11,51.50132130,0.21633697,11.15,47.831,,29.400,291,17,41,,
T,2025-10-21 18:05:12,51.50142169,0.21592889,11.11,45.818,,28.080,293,17,41,,
T,2025-10-21 18:05:13,51.50152354,0.21554691,11.24,45.558,,28.580,293,17,41,,
T,2025-10-21 18:05:14,51.50162033,0.21517105,11.45,46.015,,28.920,292,17,41,,
T,2025-10-21 18:05:15,51.50173916,0.21480327,11.45,46.546,,29.390,294,14,41,,
T,2025-10-21 18:05:16,51.50187163,0.21443185,11.84,46.426,,29.160,297,13,41,,
T,2025-10-21 18:05:17,51.50197689,0.21408888,12.00,46.759,,27.920,296,10,41,,
T,2025-10-21 18:05:18,51.50209956,0.21370998,11.90,46.107,,28.870,297,11,41,,
T,2025-10-21 18:05:19,51.50222088,0.21334660,12.14,46.069,,28.950,298,12,41,,
T,2025-10-21 18:05:20,51.50236303,0.21300534,11.99,46.917,,29.220,300,12,41,,
T,2025-10-21 18:05:21,51.50251138,0.21265030,11.95,46.925,,29.930,301,15,40,,
T,2025-10-21 18:05:22,51.50264126,0.21229657,11.92,46.631,,29.270,301,13,41,,
T,2025-10-21 18:05:23,51.50279096,0.21194621,12.45,46.422,,29.220,302,14,41,,
T,2025-10-21 18:05:24,51.50291480,0.21163071,12.81,45.846,,27.230,303,15,41,,
T,2025-10-21 18:05:25,51.50304342,0.21130216,13.27,46.039,,27.260,303,15,41,,
T,2025-10-21 18:05:26,51.50318603,0.21097137,13.86,46.600,,27.310,305,15,41,,
T,2025-10-21 18:05:27,51.50333454,0.21061443,14.44,46.798,,28.020,304,14,41,,
T,2025-10-21 18:05:28,51.50347893,0.21028231,15.50,46.665,,27.530,306,14,41,,
T,2025-10-21 18:05:29,51.50368959,0.20986951,15.31,48.616,,29.750,306,11,41,,
T,2025-10-21 18:05:30,51.50389324,0.20950153,14.92,50.002,,29.750,308,13,41,,
T,2025-10-21 18:05:31,51.50403111,0.20919414,13.98,48.518,,28.930,308,13,42,,
T,2025-10-21 18:05:32,51.50417365,0.20891003,12.49,50.812,,28.800,308,16,42,,
T,2025-10-21 18:05:33,51.50432428,0.20860519,11.47,52.628,,29.000,309,18,42,,
T,2025-10-21 18:05:34,51.50449386,0.20827164,11.15,54.352,,29.150,309,20,41,,
T,2025-10-21 18:05:35,51.50465962,0.20793519,11.21,54.460,,29.210,309,20,42,,
T,2025-10-21 18:05:36,51.50482973,0.20761912,11.40,55.852,,29.260,310,19,42,,
T,2025-10-21 18:05:37,51.50498995,0.20731131,11.28,54.618,,29.810,309,20,42,,
T,2025-10-21 18:05:38,51.50516163,0.20698994,11.05,55.302,,29.440,310,20,42,,
T,2025-10-21 18:05:39,51.50535025,0.20667037,10.84,57.044,,29.140,311,18,42,,
T,2025-10-21 18:05:40,51.50551366,0.20636161,10.79,58.676,,28.900,310,19,42,,
T,2025-10-21 18:05:41,51.50568710,0.20605169,10.75,57.606,,29.030,310,20,42,,
T,2025-10-21 18:05:42,51.50587405,0.20571813,10.46,58.687,,29.440,310,19,42,,
T,2025-10-21 18:05:43,51.50604998,0.20539648,10.50,58.024,,29.530,309,21,42,,
T,2025-10-21 18:05:44,51.50622599,0.20506974,10.87,58.964,,29.510,310,21,42,,
T,2025-10-21 18:05:45,51.50640947,0.20475525,11.59,57.644,,29.470,311,21,42,,
T,2025-10-21 18:05:46,51.50658364,0.20443712,12.30,56.597,,29.420,311,21,42,,
T,2025-10-21 18:05:47,51.50675463,0.20411265,11.37,55.528,,30.050,310,20,42,,
T,2025-10-21 18:05:48,51.50693136,0.20376885,11.40,54.294,,29.850,310,20,42,,
T,2025-10-21 18:05:49,51.50711581,0.20341960,11.23,53.975,,30.700,310,18,42,,
T,2025-10-21 18:05:50,51.50728818,0.20307925,10.87,53.202,,31.320,311,18,42,,
T,2025-10-21 18:05:51,51.50747462,0.20273351,10.78,52.327,,31.620,311,17,42,,
T,2025-10-21 18:05:52,51.50767002,0.20239233,10.74,50.964,,32.220,312,17,42,,
T,2025-10-21 18:05:53,51.50786016,0.20204747,10.93,51.051,,31.990,312,17,42,,
T,2025-10-21 18:05:54,51.50806439,0.20168172,11.59,51.077,,33.980,312,17,42,,
T,2025-10-21 18:05:55,51.50826211,0.20132969,12.84,51.197,,32.920,312,18,42,,
T,2025-10-21 18:05:56,51.50846469,0.20095573,13.44,51.761,,33.740,311,16,42,,
T,2025-10-21 18:05:57,51.50864649,0.20061443,14.44,51.760,,32.640,311,16,42,,
T,2025-10-21 18:05:58,51.50882582,0.20024652,15.19,51.921,,32.730,310,15,42,,
T,2025-10-21 18:05:59,51.50900660,0.19988902,16.60,51.637,,32.440,310,10,42,,
T,2025-10-21 18:06:00,51.50919448,0.19953037,20.35,51.817,,32.580,310,9,42,,
T,2025-10-21 18:06:01,51.50933155,0.19913652,22.13,52.082,,32.260,308,8,42,,
T,2025-10-21 18:06:02,51.50954226,0.19878204,23.21,52.279,,32.330,308,10,42,,
T,2025-10-21 18:06:03,51.50972877,0.19839407,26.47,52.374,,32.620,308,9,42,,
T,2025-10-21 18:06:04,51.50985097,0.19802557,26.57,51.835,,31.840,305,10,42,,
T,2025-10-21 18:06:05,51.50991280,0.19745039,22.64,52.497,,33.370,299,10,42,,
T,2025-10-21 18:06:06,51.51004204,0.19703464,16.88,52.007,,33.260,297,12,42,,
T,2025-10-21 18:06:07,51.51009262,0.19657820,13.48,51.003,,32.020,294,15,42,,
T,2025-10-21 18:06:08,51.51014430,0.19617696,12.09,51.382,,32.440,290,18,42,,
T,2025-10-21 18:06:09,51.51020773,0.19573262,11.80,53.039,,32.550,289,20,42,,
T,2025-10-21 18:06:10,51.51029796,0.19531435,11.92,50.772,,32.430,288,20,42,,
T,2025-10-21 18:06:11,51.51036739,0.19485107,12.11,50.135,,33.020,285,19,42,,
T,2025-10-21 18:06:12,51.51046196,0.19435091,12.15,51.097,,33.890,285,20,42,,
T,2025-10-21 18:06:13,51.51048262,0.19395977,12.07,52.041,,31.420,283,21,42,,
T,2025-10-21 18:06:14,51.51055164,0.19350122,12.26,51.337,,32.310,283,22,42,,
T,2025-10-21 18:06:15,51.51061908,0.19291173,12.10,51.468,,35.850,281,21,42,,
T,2025-10-21 18:06:16,51.51066215,0.19244605,12.41,51.286,,33.990,281,21,42,,
T,2025-10-21 18:06:17,51.51067720,0.19196828,11.90,50.795,,33.660,279,22,42,,
T,2025-10-21 18:06:18,51.51070639,0.19145762,11.02,48.067,,34.230,277,21,42,,
T,2025-10-21 18:06:19,51.51075169,0.19095692,11.03,48.663,,34.190,279,21,42,,
T,2025-10-21 18:06:20,51.51078717,0.19046143,10.97,50.436,,34.770,279,19,42,,
T,2025-10-21 18:06:21,51.51082352,0.18997563,11.02,49.451,,34.420,279,21,42,,
T,2025-10-21 18:06:22,51.51086852,0.18951273,11.23,47.885,,33.870,280,21,42,,
T,2025-10-21 18:06:23,51.51093767,0.18899671,11.35,47.422,,34.240,281,21,42,,
T,2025-10-21 18:06:24,51.51098563,0.18854596,11.12,47.219,,33.870,282,22,42,,
T,2025-10-21 18:06:25,51.51105980,0.18807030,10.89,48.552,,33.780,285,22,42,,
T,2025-10-21 18:06:26,51.51114405,0.18763620,10.73,46.876,,33.500,285,21,42,,
T,2025-10-21 18:06:27,51.51122362,0.18718744,10.68,46.317,,33.420,286,21,42,,
T,2025-10-21 18:06:28,51.51131368,0.18671669,10.60,46.491,,33.350,287,21,42,,
T,2025-10-21 18:06:29,51.51140469,0.18625236,10.56,47.542,,33.420,288,21,42,,
T,2025-10-21 18:06:30,51.51149080,0.18579027,10.61,48.388,,33.610,288,21,42,,
T,2025-10-21 18:06:31,51.51161532,0.18536828,10.65,49.612,,32.970,291,20,42,,
T,2025-10-21 18:06:32,51.51173115,0.18493345,10.61,48.688,,32.780,292,21,42,,
T,2025-10-21 18:06:33,51.51183717,0.18450335,10.74,48.240,,32.820,292,21,42,,
T,2025-10-21 18:06:34,51.51196522,0.18407347,10.73,48.923,,32.830,294,22,42,,
T,2025-10-21 18:06:35,51.51208446,0.18365271,10.53,49.607,,32.290,295,20,42,,
T,2025-10-21 18:06:36,51.51223252,0.18325309,10.32,47.803,,32.290,298,22,42,,
T,2025-10-21 18:06:37,51.51237470,0.18284746,10.34,47.794,,32.210,299,23,42,,
T,2025-10-21 18:06:38,51.51252720,0.18244177,10.36,48.100,,32.030,300,23,42,,
T,2025-10-21 18:06:39,51.51267123,0.18204248,10.35,49.392,,31.480,300,23,42,,
T,2025-10-21 18:06:40,51.51283162,0.18164958,10.41,50.034,,31.330,302,23,42,,
T,2025-10-21 18:06:41,51.51297023,0.18126029,10.69,48.450,,31.410,302,23,42,,
T,2025-10-21 18:06:42,51.51314557,0.18091344,11.50,49.416,,31.050,304,21,42,,
T,2025-10-21 18:06:43,51.51333540,0.18058111,12.02,49.435,,31.070,307,22,41,,
T,2025-10-21 18:06:44,51.51352871,0.18019444,12.36,51.042,,32.590,308,22,41,,
T,2025-10-21 18:06:45,51.51368710,0.17993202,11.74,50.433,,29.810,311,22,42,,
T,2025-10-21 18:06:46,51.51387402,0.17966307,11.39,50.725,,29.630,313,21,42,,
T,2025-10-21 18:06:47,51.51405798,0.17935812,11.51,51.681,,29.920,315,23,42,,
T,2025-10-21 18:06:48,51.51425082,0.17904793,11.49,49.838,,30.130,316,22,42,,
T,2025-10-21 18:06:49,51.51445489,0.17872219,10.97,49.550,,31.010,317,22,42,,
T,2025-10-21 18:06:50,51.51467457,0.17844716,10.87,49.802,,30.940,320,21,42,,
T,2025-10-21 18:06:51,51.51491920,0.17817165,10.90,48.750,,31.100,324,21,42,,
T,2025-10-21 18:06:52,51.51514460,0.17791024,10.93,48.081,,30.790,323,21,42,,
T,2025-10-21 18:06:53,51.51537949,0.17764963,11.24,50.280,,31.110,325,22,41,,
T,2025-10-21 18:06:54,51.51562181,0.17737009,11.56,49.871,,31.690,325,21,42,,
T,2025-10-21 18:06:55,51.51585864,0.17714084,11.12,48.338,,29.520,326,20,41,,
T,2025-10-21 18:06:56,51.51605968,0.17689944,11.07,47.767,,29.530,326,19,41,,
T,2025-10-21 18:06:57,51.51628628,0.17667459,10.87,46.529,,28.770,326,20,41,,
T,2025-10-21 18:06:58,51.51649150,0.17643508,10.73,46.485,,29.090,325,21,42,,
T,2025-10-21 18:06:59,51.51670159,0.17619926,10.91,46.202,,28.840,325,22,42,,
T,2025-10-21 18:07:00,51.51690913,0.17595510,11.13,46.058,,28.650,324,21,42,,
T,2025-10-21 18:07:01,51.51710166,0.17569670,11.55,47.180,,28.590,321,22,41,,
T,2025-10-21 18:07:02,51.51729510,0.17543855,11.16,46.571,,27.590,319,22,42,,
T,2025-10-21 18:07:03,51.51747121,0.17516894,11.06,46.351,,26.500,316,22,42,,
T,2025-10-21 18:07:04,51.51764115,0.17491600,10.83,48.765,,26.310,317,22,42,,
T,2025-10-21 18:07:05,51.51782213,0.17465463,10.65,48.937,,26.360,317,21,42,,
T,2025-10-21 18:07:06,51.51798694,0.17438763,10.63,48.512,,25.880,316,21,42,,
T,2025-10-21 18:07:07,51.51815613,0.17410129,10.59,47.669,,25.660,314,20,42,,
T,2025-10-21 18:07:08,51.51828683,0.17380503,10.79,47.742,,25.600,312,24,42,,
T,2025-10-21 18:07:09,51.51842679,0.17351329,11.20,48.159,,25.420,310,24,42,,
T,2025-10-21 18:07:10,51.51860444,0.17324714,11.51,49.102,,25.740,311,25,42,,
T,2025-10-21 18:07:11,51.51868204,0.17297182,11.27,48.116,,23.830,307,24,42,,
T,2025-10-21 18:07:12,51.51880295,0.17269589,10.79,47.560,,24.470,305,21,42,,
T,2025-10-21 18:07:13,51.51892407,0.17240026,10.79,47.840,,24.460,304,20,42,,
T,2025-10-21 18:07:14,51.51905339,0.17208500,10.58,47.451,,24.580,303,21,42,,
T,2025-10-21 18:07:15,51.51915419,0.17183036,10.54,46.195,,23.880,303,21,42,,
T,2025-10-21 18:07:16,51.51928638,0.17152277,10.58,46.114,,24.350,302,22,42,,
T,2025-10-21 18:07:17,51.51939243,0.17120947,10.50,46.188,,23.710,299,22,42,,
T,2025-10-21 18:07:18,51.51950412,0.17090500,10.66,45.789,,24.100,297,22,42,,
T,2025-10-21 18:07:19,51.51958931,0.17059147,10.51,47.383,,24.370,297,22,42,,
T,2025-10-21 18:07:20,51.51967400,0.17028376,10.44,46.943,,23.920,294,23,42,,
T,2025-10-21 18:07:21,51.51976039,0.16996177,10.21,47.394,,23.900,294,23,42,,
T,2025-10-21 18:07:22,51.51984031,0.16964394,10.14,48.393,,23.790,294,22,42,,
T,2025-10-21 18:07:23,51.51990706,0.16931683,10.22,48.493,,23.900,291,22,42,,
T,2025-10-21 18:07:24,51.51998931,0.16898933,10.47,50.518,,23.980,291,22,42,,
T,2025-10-21 18:07:25,51.52003990,0.16868177,10.22,49.817,,23.170,287,22,42,,
T,2025-10-21 18:07:26,51.52010407,0.16836769,10.21,51.016,,23.010,287,21,42,,
T,2025-10-21 18:07:27,51.52017076,0.16804771,10.07,50.883,,23.370,287,20,42,,
T,2025-10-21 18:07:28,51.52022794,0.16772468,10.22,53.281,,23.540,286,20,42,,
T,2025-10-21 18:07:29,51.52027614,0.16740098,10.22,52.663,,23.230,286,19,42,,
T,2025-10-21 18:07:30,51.52034201,0.16709087,10.02,52.716,,23.440,287,20,42,,
T,2025-10-21 18:07:31,51.52041134,0.16677232,10.03,52.781,,23.590,287,21,42,,
T,2025-10-21 18:07:32,51.52046825,0.16645027,10.10,53.573,,23.450,287,22,42,,
T,2025-10-21 18:07:33,51.52052860,0.16612804,10.03,55.831,,23.250,288,23,42,,
T,2025-10-21 18:07:34,51.52059901,0.16580793,10.05,55.914,,23.020,288,21,42,,
T,2025-10-21 18:07:35,51.52065886,0.16548423,10.12,55.739,,22.970,287,22,42,,
T,2025-10-21 18:07:36,51.52071765,0.16518469,10.11,55.489,,22.320,288,23,42,,
T,2025-10-21 18:07:37,51.52078914,0.16488365,10.11,55.735,,22.220,289,21,42,,
T,2025-10-21 18:07:38,51.52085052,0.16456584,10.06,54.532,,22.070,289,21,42,,
T,2025-10-21 18:07:39,51.52091799,0.16426241,10.05,53.865,,22.000,289,21,42,,
T,2025-10-21 18:07:40,51.52097953,0.16396790,9.94,54.539,,21.770,289,21,42,,
T,2025-10-21 18:07:41,51.52104789,0.16367541,9.94,53.881,,21.620,290,20,42,,
T,2025-10-21 18:07:42,51.52111790,0.16337872,9.94,53.539,,21.600,290,19,42,,
T,2025-10-21 18:07:43,51.52119186,0.16308565,9.94,53.985,,21.610,291,20,42,,
T,2025-10-21 18:07:44,51.52126067,0.16279408,9.94,54.032,,21.600,291,20,42,,
T,2025-10-21 18:07:45,51.52133377,0.16249730,9.94,52.026,,21.860,292,22,42,,
T,2025-10-21 18:07:46,51.52140012,0.16221713,10.12,50.881,,21.890,292,21,41,,
T,2025-10-21 18:07:47,51.52147706,0.16193037,10.13,50.264,,21.880,292,22,43,,
T,2025-10-21 18:07:48,51.52154787,0.16165129,10.34,49.647,,21.350,292,23,43,,
T,2025-10-21 18:07:49,51.52163334,0.16136678,10.39,49.968,,21.360,293,22,43,,
T,2025-10-21 18:07:50,51.52170743,0.16107036,10.56,50.191,,22.270,293,23,43,,
T,2025-10-21 18:07:51,51.52179297,0.16080755,10.65,49.899,,20.760,294,21,43,,
T,2025-10-21 18:07:52,51.52188098,0.16051976,10.75,50.432,,21.970,294,22,43,,
T,2025-10-21 18:07:53,51.52196642,0.16022236,10.84,50.172,,23.020,296,21,43,,
T,2025-10-21 18:07:54,51.52205608,0.15993602,10.81,50.797,,22.120,296,21,43,,
T,2025-10-21 18:07:55,51.52213391,0.15966328,10.96,49.220,,20.940,295,20,43,,
T,2025-10-21 18:07:56,51.52221114,0.15937350,11.21,48.711,,21.330,295,16,43,,
T,2025-10-21 18:07:57,51.52229144,0.15905666,11.35,47.244,,21.770,296,16,43,,
T,2025-10-21 18:07:58,51.52235983,0.15878646,11.61,47.733,,21.010,295,18,43,,
T,2025-10-21 18:07:59,51.52246162,0.15850309,11.85,47.475,,22.390,297,16,43,,
T,2025-10-21 18:08:00,51.52256225,0.15821357,12.24,47.846,,23.280,298,16,43,,
T,2025-10-21 18:08:01,51.52266557,0.15791769,12.69,48.057,,23.270,299,16,43,,
T,2025-10-21 18:08:02,51.52274206,0.15764113,12.78,48.736,,22.070,298,15,43,,
T,2025-10-21 18:08:03,51.52282871,0.15734640,12.96,47.960,,22.430,296,14,43,,
T,2025-10-21 18:08:04,51.52290906,0.15704151,13.22,47.343,,22.170,294,11,43,,
T,2025-10-21 18:08:05,51.52301660,0.15674512,13.11,47.159,,23.050,295,13,43,,
T,2025-10-21 18:08:06,51.52309439,0.15644939,12.92,47.040,,21.860,294,14,43,,
T,2025-10-21 18:08:07,51.52316693,0.15617254,13.13,48.113,,20.840,295,14,43,,
T,2025-10-21 18:08:08,51.52324384,0.15590497,13.57,47.844,,21.650,295,13,43,,
T,2025-10-21 18:08:09,51.52331473,0.15561290,13.12,48.309,,21.150,294,13,43,,
T,2025-10-21 18:08:10,51.52338561,0.15531203,13.20,48.413,,21.390,292,14,43,,
T,2025-10-21 18:08:11,51.52348176,0.15505264,12.97,48.259,,20.940,293,13,43,,
T,2025-10-21 18:08:12,51.52355001,0.15477554,12.92,48.136,,20.850,292,13,43,,
T,2025-10-21 18:08:13,51.52362880,0.15448212,12.76,49.078,,21.450,292,12,43,,
T,2025-10-21 18:08:14,51.52367359,0.15419580,12.34,48.156,,20.290,289,13,42,,
T,2025-10-21 18:08:15,51.52371476,0.15395412,12.51,48.008,,21.400,290,15,43,,
T,2025-10-21 18:08:16,51.52377109,0.15367461,12.28,48.232,,20.780,288,13,43,,
T,2025-10-21 18:08:17,51.52383894,0.15338036,12.21,49.363,,21.430,290,13,43,,
T,2025-10-21 18:08:18,51.52389579,0.15310234,12.24,49.663,,20.710,289,14,42,,
T,2025-10-21 18:08:19,51.52395841,0.15282730,11.88,48.914,,20.410,290,14,42,,
T,2025-10-21 18:08:20,51.52402304,0.15251856,11.84,50.190,,20.780,289,14,43,,
T,2025-10-21 18:08:21,51.52406954,0.15224223,12.48,50.853,,20.420,288,14,43,,
T,2025-10-21 18:08:22,51.52410429,0.15194589,12.79,51.732,,20.620,286,14,43,,
T,2025-10-21 18:08:23,51.52414352,0.15168975,13.05,51.624,,19.740,287,15,43,,
T,2025-10-21 18:08:24,51.52418072,0.15143568,12.94,52.742,,19.560,285,15,43,,
T,2025-10-21 18:08:25,51.52425848,0.15117423,12.95,56.006,,20.060,287,15,43,,
T,2025-10-21 18:08:26,51.52428400,0.15089461,12.93,54.107,,20.110,286,17,43,,
T,2025-10-21 18:08:27,51.52434569,0.15060277,12.21,53.048,,21.500,287,17,43,,
T,2025-10-21 18:08:28,51.52438085,0.15035374,11.70,54.182,,20.360,286,17,43,,
T,2025-10-21 18:08:29,51.52444583,0.15008224,11.40,53.860,,20.430,286,16,43,,
T,2025-10-21 18:08:30,51.52447034,0.14978876,11.11,49.779,,20.810,286,16,43,,
T,2025-10-21 18:08:31,51.52451906,0.14946775,11.09,49.008,,21.360,286,16,44,,
T,2025-10-21 18:08:32,51.52459778,0.14919963,11.15,56.650,,21.320,288,15,44,,
T,2025-10-21 18:08:33,51.52463475,0.14890962,11.70,56.834,,21.010,287,15,44,,
T,2025-10-21 18:08:34,51.52472929,0.14861947,11.43,56.188,,21.890,290,15,44,,
T,2025-10-21 18:08:35,51.52480803,0.14833011,11.19,58.229,,21.620,291,17,44,,
T,2025-10-21 18:08:36,51.52488906,0.14808155,10.93,61.701,,20.180,292,17,44,,
T,2025-10-21 18:08:37,51.52496039,0.14779968,10.92,63.316,,21.540,293,17,44,,
T,2025-10-21 18:08:38,51.52503371,0.14752317,10.98,64.449,,21.530,295,17,44,,
T,2025-10-21 18:08:39,51.52510320,0.14726102,11.03,64.797,,20.470,293,16,44,,
T,2025-10-21 18:08:40,51.52518381,0.14698018,11.22,63.378,,20.730,296,13,44,,
T,2025-10-21 18:08:41,51.52524866,0.14672466,11.41,65.000,,19.650,297,12,44,,
T,2025-10-21 18:08:42,51.52532926,0.14647546,11.30,66.960,,20.240,298,13,44,,
T,2025-10-21 18:08:43,51.52541548,0.14622379,11.51,65.525,,20.160,299,15,44,,
T,2025-10-21 18:08:44,51.52550377,0.14595680,11.92,64.283,,20.370,299,16,44,,
T,2025-10-21 18:08:45,51.52564993,0.14577146,12.72,65.527,,19.940,305,17,44,,
T,2025-10-21 18:08:46,51.52575838,0.14556493,13.72,67.802,,19.670,306,19,44,,
T,2025-10-21 18:08:47,51.52586738,0.14535016,12.68,67.564,,19.600,305,20,44,,
T,2025-10-21 18:08:48,51.52597376,0.14511563,12.64,68.550,,19.830,305,19,44,,
T,2025-10-21 18:08:49,51.52609179,0.14489315,12.81,69.217,,19.720,307,15,44,,
T,2025-10-21 18:08:50,51.52618955,0.14465576,12.78,70.003,,20.180,308,12,44,,
T,2025-10-21 18:08:51,51.52633393,0.14439866,13.31,73.511,,20.640,308,13,43,,
T,2025-10-21 18:08:52,51.52644532,0.14412921,13.76,74.077,,20.790,308,12,44,,
T,2025-10-21 18:08:53,51.52653430,0.14391812,14.06,71.987,,19.670,309,11,44,,
T,2025-10-21 18:08:54,51.52669595,0.14373970,13.50,77.121,,18.570,313,11,44,,
T,2025-10-21 18:08:55,51.52680252,0.14349664,13.15,76.566,,19.230,313,13,44,,
T,2025-10-21 18:08:56,51.52694074,0.14326465,12.57,75.636,,19.910,314,14,44,,
T,2025-10-21 18:08:57,51.52705506,0.14306479,12.33,74.877,,19.650,315,16,44,,
T,2025-10-21 18:08:58,51.52717249,0.14283591,12.20,73.050,,19.990,315,16,44,,
T,2025-10-21 18:08:59,51.52732816,0.14261126,12.04,68.758,,20.610,316,18,43,,
T,2025-10-21 18:09:00,51.52745482,0.14241202,12.04,69.074,,20.040,316,18,42,,
T,2025-10-21 18:09:01,51.52757781,0.14223060,11.57,67.149,,19.950,317,18,43,,
T,2025-10-21 18:09:02,51.52770454,0.14202238,11.44,65.299,,19.550,317,18,43,,
T,2025-10-21 18:09:03,51.52782738,0.14185729,11.56,64.224,,19.380,318,18,43,,
T,2025-10-21 18:09:04,51.52795538,0.14165744,11.73,62.302,,19.390,319,19,42,,
T,2025-10-21 18:09:05,51.52811119,0.14152133,12.23,60.893,,19.680,322,17,43,,
T,2025-10-21 18:09:06,51.52828078,0.14134560,11.45,59.634,,21.930,323,18,43,,
T,2025-10-21 18:09:07,51.52843450,0.14114167,11.17,57.858,,21.800,322,19,43,,
T,2025-10-21 18:09:08,51.52857430,0.14097505,11.12,57.568,,21.490,323,18,43,,
T,2025-10-21 18:09:09,51.52872901,0.14076897,10.92,58.007,,21.270,322,15,43,,
T,2025-10-21 18:09:10,51.52888305,0.14059289,10.97,58.606,,21.100,323,15,43,,
T,2025-10-21 18:09:11,51.52899557,0.14041932,11.10,59.705,,18.760,321,17,43,,
T,2025-10-21 18:09:12,51.52913416,0.14026282,11.04,59.950,,18.270,323,19,43,,
T,2025-10-21 18:09:13,51.52926558,0.14008323,11.22,57.274,,18.280,322,19,43,,
T,2025-10-21 18:09:14,51.52936328,0.13996223,11.11,57.616,,15.020,323,19,43,,
T,2025-10-21 18:09:15,51.52944995,0.13983659,11.12,57.270,,13.300,322,17,43,,
T,2025-10-21 18:09:16,51.52953695,0.13972773,11.40,58.078,,12.360,322,16,43,,
T,2025-10-21 18:09:17,51.52963141,0.13961824,12.13,57.955,,12.810,323,16,43,,
T,2025-10-21 18:09:18,51.52972406,0.13950660,13.32,57.989,,12.800,324,13,43,,
T,2025-10-21 18:09:19,51.52981325,0.13939124,14.70,57.914,,12.740,322,13,43,,
T,2025-10-21 18:09:20,51.52987405,0.13928743,15.29,57.904,,11.790,319,10,43,,
T,2025-10-21 18:09:21,51.52993666,0.13916655,17.02,57.914,,11.350,315,9,43,,
T,2025-10-21 18:09:22,51.52995051,0.13907498,19.18,57.844,,10.150,309,8,43,,
T,2025-10-21 18:09:23,51.52997708,0.13894274,18.99,57.676,,9.830,303,5,43,,
T,2025-10-21 18:09:24,51.53000207,0.13883083,21.57,57.796,,9.290,298,8,43,,
T,2025-10-21 18:09:25,51.52993393,0.13880667,20.13,57.819,,8.170,276,8,43,,
T,2025-10-21 18:09:26,51.52990215,0.13874521,17.98,57.764,,6.450,273,11,43,,
T,2025-10-21 18:09:27,51.52967821,0.13887906,15.19,56.924,,9.400,186,11,40,,
T,2025-10-21 18:09:28,51.52961857,0.13881267,14.76,55.723,,7.150,198,13,42,,
T,2025-10-21 18:09:29,51.52957499,0.13878817,15.04,54.800,,5.340,168,15,42,,
T,2025-10-21 18:09:30,51.52953085,0.13881967,15.54,55.155,,5.300,171,15,42,,
T,2025-10-21 18:09:31,51.52948789,0.13885905,16.86,54.839,,5.390,159,15,42,,
T,2025-10-21 18:09:32,51.52945562,0.13905440,16.95,53.601,,9.500,113,14,41,,
T,2025-10-21 18:09:33,51.52943259,0.13924455,18.25,53.642,,11.320,103,15,42,,
T,2025-10-21 18:09:34,51.52935793,0.13942078,18.04,54.900,,12.240,116,13,41,,
T,2025-10-21 18:09:35,51.52924855,0.13961707,18.02,55.075,,13.110,119,10,42,,
T,2025-10-21 18:09:36,51.52916020,0.13979055,19.43,55.568,,12.690,122,10,42,,
T,2025-10-21 18:09:37,51.52904866,0.13998297,19.05,55.966,,12.990,125,11,42,,
T,2025-10-21 18:09:38,51.52895112,0.14010881,22.52,55.362,,12.340,132,12,42,,
T,2025-10-21 18:09:39,51.52879440,0.14023885,20.98,55.721,,13.120,140,10,42,,
T,2025-10-21 18:09:40,51.52864778,0.14050727,17.68,52.610,,18.020,139,12,42,,
T,2025-10-21 18:09:41,51.52851421,0.14066979,16.37,53.481,,18.140,143,15,41,,
T,2025-10-21 18:09:42,51.52838444,0.14079331,16.64,53.536,,17.040,145,15,42,,
T,2025-10-21 18:09:43,51.52822111,0.14094436,16.38,53.511,,18.230,149,14,42,,
T,2025-10-21 18:09:44,51.52810163,0.14098536,15.86,51.363,,17.300,155,13,42,,
T,2025-10-21 18:09:45,51.52797706,0.14102880,16.19,50.891,,16.270,161,14,42,,
T,2025-10-21 18:09:46,51.52783011,0.14110299,18.36,50.660,,16.650,162,13,42,,
T,2025-10-21 18:09:47,51.52766780,0.14117578,21.13,51.582,,16.830,163,11,42,,
T,2025-10-21 18:09:48,51.52748847,0.14104314,19.09,51.934,,18.060,181,11,42,,
T,2025-10-21 18:09:49,51.52735086,0.14105522,17.23,52.282,,15.980,182,12,42,,
